0	20388
20388	40927
40927	58350
58350	76675
76675	97031
97031	112425
112425	132611
132611	152331
152331	172323
172323	189609
189609	207650
207650	227614
227614	244582
244582	264405
264405	283633
283633	303890
303890	322280
322280	337986
337986	355418
355418	374147
374147	393049
393049	412479
412479	432614
432614	448279
448279	467667
467667	485637
485637	506095
506095	526481
526481	542151
542151	561488
561488	578269
578269	598925
598925	619332
619332	637370
637370	656997
656997	674952
674952	694552
694552	713724
713724	733390
733390	753565
753565	773481
773481	794008
794008	814365
814365	830536
830536	850227
850227	870144
870144	887454
887454	908229
908229	928145
928145	947765
947765	967292
967292	986536
986536	1006520
1006520	1026253
1026253	1045890
1045890	1065621
1065621	1081205
1081205	1099102
1099102	1114808
1114808	1134165
1134165	1153763
1153763	1173643
1173643	1193448
1193448	1213681
1213681	1232111
1232111	1252285
1252285	1271921
1271921	1289750
1289750	1307226
1307226	1327094
1327094	1347045
1347045	1364235
1364235	1384582
1384582	1404801
1404801	1425815
1425815	1445269
1445269	1464920
1464920	1484899
1484899	1505502
1505502	1525739
1525739	1539379
1539379	1557674
1557674	1578291
1578291	1593749
1593749	1611220
1611220	1631269
1631269	1651897
1651897	1671978
1671978	1692448
1692448	1711337
1711337	1729961
1729961	1750010
1750010	1769962
1769962	1789846
1789846	1809981
1809981	1829416
1829416	1848119
1848119	1866350
1866350	1882764
1882764	1902856
