0	20172
20172	39185
39185	59373
59373	78740
78740	94505
94505	113927
113927	133601
133601	151967
151967	172446
172446	192310
192310	212688
212688	232873
232873	253138
253138	268508
268508	287466
287466	308018
308018	327566
327566	348471
348471	366581
366581	384899
384899	404953
404953	424021
424021	442112
442112	456806
456806	476318
476318	496071
496071	515828
515828	534934
534934	555480
555480	573941
573941	593592
593592	611658
611658	631334
631334	645720
645720	665435
665435	685940
685940	705703
705703	726047
726047	746528
746528	766084
766084	786116
786116	805644
805644	826164
826164	846727
846727	864257
864257	879716
879716	899229
899229	914478
914478	934095
934095	954131
954131	973703
973703	991094
991094	1006931
1006931	1027122
1027122	1047190
1047190	1068071
1068071	1084092
1084092	1103447
1103447	1124041
1124041	1143549
1143549	1163819
1163819	1183546
1183546	1204099
1204099	1225031
1225031	1242509
1242509	1260496
1260496	1280529
1280529	1300793
1300793	1319686
1319686	1340503
1340503	1359088
1359088	1377255
1377255	1394468
1394468	1413615
1413615	1433939
1433939	1452225
1452225	1470812
1470812	1491158
1491158	1511395
1511395	1529854
1529854	1546221
1546221	1564971
1564971	1584271
1584271	1604502
1604502	1624656
1624656	1644133
1644133	1664251
1664251	1682014
1682014	1700641
1700641	1720798
1720798	1740891
1740891	1761059
1761059	1780395
1780395	1797726
1797726	1817565
1817565	1836878
1836878	1856935
1856935	1871731
1871731	1892547
1892547	1912593
