0	15025
15025	34678
34678	54923
54923	73088
73088	93879
93879	112039
112039	125847
125847	145816
145816	160974
160974	181172
181172	201124
201124	217979
217979	237253
237253	251372
251372	269740
269740	289774
289774	309510
309510	328703
328703	347350
347350	366184
366184	386377
386377	402195
402195	420328
420328	439892
439892	458031
458031	477975
477975	498474
498474	518561
518561	536054
536054	556110
556110	576493
576493	596482
596482	616581
616581	636286
636286	654466
654466	675041
675041	695067
695067	714856
714856	733250
733250	753126
753126	773638
773638	791656
791656	810093
810093	827152
827152	845188
845188	865334
865334	885041
885041	905026
905026	924798
924798	944614
944614	961187
961187	981423
981423	999390
999390	1019322
1019322	1038532
1038532	1057085
1057085	1076615
1076615	1092857
1092857	1112618
1112618	1132767
1132767	1153181
1153181	1172656
1172656	1188773
1188773	1204568
1204568	1224107
1224107	1244680
1244680	1264335
1264335	1281145
1281145	1300885
1300885	1321020
1321020	1338966
1338966	1352449
1352449	1372886
1372886	1393191
1393191	1413241
1413241	1433247
1433247	1451233
1451233	1470490
1470490	1490737
1490737	1510981
1510981	1529786
1529786	1546043
1546043	1565926
1565926	1585789
1585789	1603807
1603807	1619324
1619324	1640179
1640179	1658900
1658900	1678691
1678691	1699247
1699247	1716107
1716107	1737045
1737045	1757318
1757318	1776087
1776087	1795886
1795886	1815924
1815924	1836155
1836155	1856406
1856406	1875846
1875846	1894297
