0	20462
20462	39466
39466	59799
59799	78618
78618	98590
98590	118748
118748	135664
135664	155341
155341	175027
175027	194095
194095	214114
214114	234623
234623	254909
254909	274587
274587	292342
292342	310385
310385	329738
329738	348685
348685	369260
369260	389110
389110	409677
409677	430170
430170	445767
445767	465159
465159	483074
483074	503762
503762	522724
522724	526951
526951	546118
546118	564611
564611	584237
584237	603005
603005	621899
621899	642476
642476	662846
662846	680684
680684	700580
700580	720579
720579	740580
740580	760591
760591	781382
781382	802166
802166	821968
821968	841732
841732	861541
861541	881685
881685	899784
899784	919865
919865	937921
937921	957078
957078	977828
977828	997523
997523	1017949
1017949	1037406
1037406	1055837
1055837	1074827
1074827	1095104
1095104	1112716
1112716	1132832
1132832	1148164
1148164	1168338
1168338	1189009
1189009	1204695
1204695	1224709
1224709	1244136
1244136	1264078
1264078	1284764
1284764	1304557
1304557	1322364
1322364	1341337
1341337	1361775
1361775	1381090
1381090	1399273
1399273	1419639
1419639	1439766
1439766	1459382
1459382	1473862
1473862	1494219
1494219	1513845
1513845	1530947
1530947	1550972
1550972	1569996
1569996	1589305
1589305	1607459
1607459	1621106
1621106	1640356
1640356	1660012
1660012	1680278
1680278	1699701
1699701	1718449
1718449	1738351
1738351	1756472
1756472	1776229
1776229	1796865
1796865	1815558
1815558	1835435
1835435	1855747
1855747	1872123
1872123	1891747
1891747	1912478
