0	18044
18044	38509
38509	58893
58893	78682
78682	98664
98664	118949
118949	136741
136741	152720
152720	170626
170626	190570
190570	210248
210248	229724
229724	249915
249915	267678
267678	286679
286679	306809
306809	323752
323752	343016
343016	361735
361735	381105
381105	401303
401303	419646
419646	439806
439806	459800
459800	479541
479541	499673
499673	517532
517532	533192
533192	548519
548519	568214
568214	585128
585128	605504
605504	623452
623452	643625
643625	664029
664029	684251
684251	704608
704608	724752
724752	745335
745335	764753
764753	783363
783363	804268
804268	823463
823463	841843
841843	861773
861773	881519
881519	901606
901606	921853
921853	942362
942362	962359
962359	982739
982739	1002786
1002786	1022867
1022867	1042619
1042619	1062351
1062351	1082859
1082859	1102022
1102022	1113811
1113811	1134060
1134060	1152351
1152351	1171101
1171101	1190984
1190984	1208745
1208745	1228751
1228751	1248489
1248489	1268684
1268684	1289319
1289319	1309550
1309550	1329816
1329816	1348052
1348052	1365467
1365467	1385558
1385558	1406103
1406103	1425916
1425916	1446842
1446842	1467334
1467334	1487597
1487597	1505256
1505256	1524413
1524413	1544390
1544390	1564461
1564461	1584264
1584264	1604115
1604115	1623171
1623171	1641418
1641418	1661556
1661556	1681335
1681335	1701041
1701041	1717031
1717031	1734129
1734129	1751738
1751738	1771364
1771364	1791998
1791998	1811962
1811962	1831663
1831663	1851793
1851793	1870347
1870347	1890600
1890600	1909365
1909365	1928593
