0	20294
20294	40615
40615	60769
60769	81170
81170	100588
100588	120701
120701	140938
140938	159366
159366	179662
179662	200400
200400	220898
220898	241131
241131	260783
260783	280963
280963	301628
301628	320780
320780	338718
338718	358612
358612	378202
378202	398591
398591	418367
418367	438623
438623	458730
458730	476765
476765	494724
494724	511876
511876	532601
532601	552071
552071	572205
572205	592344
592344	612432
612432	629385
629385	648869
648869	665994
665994	685643
685643	705952
705952	724504
724504	744329
744329	764861
764861	780593
780593	800967
800967	821341
821341	841109
841109	861060
861060	881434
881434	900252
900252	915989
915989	935994
935994	956138
956138	976322
976322	995996
995996	1015687
1015687	1033059
1033059	1052056
1052056	1067305
1067305	1086949
1086949	1106611
1106611	1126558
1126558	1147179
1147179	1167377
1167377	1184353
1184353	1202374
1202374	1222987
1222987	1243073
1243073	1262933
1262933	1280587
1280587	1298407
1298407	1319065
1319065	1338937
1338937	1358085
1358085	1378348
1378348	1398228
1398228	1417195
1417195	1436889
1436889	1457201
1457201	1472704
1472704	1492204
1492204	1511790
1511790	1530265
1530265	1550365
1550365	1569025
1569025	1586272
1586272	1602738
1602738	1622285
1622285	1641852
1641852	1660021
1660021	1679797
1679797	1698857
1698857	1718549
1718549	1733458
1733458	1752958
1752958	1773449
1773449	1793827
1793827	1813887
1813887	1832519
1832519	1852576
1852576	1872774
1872774	1893036
1893036	1912870
1912870	1933254
