0	8507
8507	12796
12796	15795
15795	27122
27122	36164
36164	37626
37626	48704
48704	53378
53378	53421
53421	59357
59357	65099
65099	83537
83537	91966
91966	106725
106725	114418
114418	123841
123841	138790
138790	143210
143210	163068
163068	174468
174468	191991
191991	210350
210350	228544
228544	249188
249188	269547
269547	289746
289746	305505
305505	326119
326119	346016
346016	364174
364174	382000
382000	401663
401663	422394
422394	442482
442482	459724
459724	479407
479407	500330
500330	519845
519845	537913
537913	558599
558599	574713
574713	594675
594675	612526
612526	631646
631646	651716
651716	671960
671960	690205
690205	710167
710167	729985
729985	750816
750816	769444
769444	789239
789239	799305
799305	809373
809373	823464
823464	838018
838018	852836
852836	860748
860748	872914
872914	885491
885491	887798
887798	893590
893590	905950
905950	925645
925645	938009
938009	950619
950619	957576
957576	971076
971076	983230
983230	994584
994584	999889
999889	1004272
1004272	1016566
1016566	1029340
1029340	1042276
1042276	1053604
1053604	1059750
1059750	1061126
1061126	1065472
1065472	1069762
1069762	1080129
1080129	1090210
1090210	1093334
1093334	1096153
1096153	1099846
1099846	1120381
1120381	1138469
1138469	1138469
1138469	1138469
1138469	1138469
1138469	1138469
1138469	1138469
1138469	1138469
1138469	1138469
1138469	1138469
1138469	1138469
1138469	1138469
1138469	1138469
1138469	1138469
1138469	1138469
