0	18687
18687	36837
36837	55662
55662	75306
75306	95642
95642	115597
115597	130823
130823	149105
149105	169826
169826	185787
185787	206429
206429	225188
225188	244726
244726	264937
264937	283874
283874	299921
299921	318266
318266	338729
338729	358824
358824	378693
378693	396565
396565	415373
415373	435739
435739	454031
454031	474017
474017	493842
493842	508877
508877	528496
528496	548708
548708	566891
566891	585444
585444	604829
604829	624783
624783	645343
645343	665541
665541	685934
685934	706469
706469	725882
725882	746118
746118	759917
759917	780052
780052	800348
800348	820787
820787	841444
841444	861734
861734	882137
882137	902481
902481	921650
921650	939742
939742	958798
958798	979669
979669	999421
999421	1015168
1015168	1034938
1034938	1055466
1055466	1074992
1074992	1095092
1095092	1114978
1114978	1134724
1134724	1155382
1155382	1175930
1175930	1191281
1191281	1211115
1211115	1231140
1231140	1250692
1250692	1267700
1267700	1288145
1288145	1308075
1308075	1326536
1326536	1346684
1346684	1365047
1365047	1383448
1383448	1398867
1398867	1418921
1418921	1437553
1437553	1457732
1457732	1477924
1477924	1497789
1497789	1512926
1512926	1532441
1532441	1551179
1551179	1570859
1570859	1590962
1590962	1610294
1610294	1630167
1630167	1648490
1648490	1667885
1667885	1685138
1685138	1703861
1703861	1724328
1724328	1743774
1743774	1763625
1763625	1781088
1781088	1799688
1799688	1819198
1819198	1838927
1838927	1858339
1858339	1877793
1877793	1897422
1897422	1916250
