0	19012
19012	37463
37463	57240
57240	76855
76855	96968
96968	115565
115565	135228
135228	155670
155670	175677
175677	196038
196038	216354
216354	234317
234317	253331
253331	273734
273734	293656
293656	313792
313792	333411
333411	350870
350870	369667
369667	386046
386046	406438
406438	425786
425786	445832
445832	465141
465141	484849
484849	505218
505218	520648
520648	540793
540793	558073
558073	578670
578670	595429
595429	615361
615361	635673
635673	651218
651218	671516
671516	691457
691457	709979
709979	729412
729412	748591
748591	768670
768670	786578
786578	806118
806118	825684
825684	845645
845645	865668
865668	883640
883640	903375
903375	923724
923724	943398
943398	963455
963455	983465
983465	1003057
1003057	1022567
1022567	1042576
1042576	1062877
1062877	1082720
1082720	1102066
1102066	1122329
1122329	1142586
1142586	1162950
1162950	1182935
1182935	1203077
1203077	1221442
1221442	1239195
1239195	1259987
1259987	1279874
1279874	1298295
1298295	1316572
1316572	1336185
1336185	1356965
1356965	1375004
1375004	1395002
1395002	1415056
1415056	1434753
1434753	1454837
1454837	1472977
1472977	1487671
1487671	1506012
1506012	1521407
1521407	1541846
1541846	1562115
1562115	1581217
1581217	1601281
1601281	1621764
1621764	1641577
1641577	1661461
1661461	1680050
1680050	1693221
1693221	1713195
1713195	1732768
1732768	1753153
1753153	1773011
1773011	1793165
1793165	1810107
1810107	1829883
1829883	1847631
1847631	1868446
1868446	1888189
1888189	1905471
1905471	1923448
