0	19493
19493	39997
39997	58851
58851	78900
78900	98984
98984	119130
119130	139516
139516	158322
158322	176072
176072	191973
191973	211714
211714	231271
231271	249939
249939	270067
270067	290263
290263	310263
310263	329925
329925	349755
349755	369173
369173	387337
387337	406821
406821	425964
425964	446039
446039	466705
466705	487418
487418	506026
506026	525459
525459	544375
544375	561885
561885	579741
579741	599996
599996	616637
616637	636617
636617	656864
656864	677248
677248	697577
697577	716069
716069	735747
735747	755266
755266	773746
773746	793594
793594	813086
813086	828646
828646	849135
849135	866935
866935	883232
883232	903167
903167	924078
924078	941901
941901	961935
961935	982299
982299	1002548
1002548	1021855
1021855	1040073
1040073	1056317
1056317	1075587
1075587	1093809
1093809	1113817
1113817	1132122
1132122	1150395
1150395	1168169
1168169	1188752
1188752	1206954
1206954	1227000
1227000	1247109
1247109	1266746
1266746	1282293
1282293	1297876
1297876	1317586
1317586	1337281
1337281	1355643
1355643	1376188
1376188	1392968
1392968	1412800
1412800	1433160
1433160	1453405
1453405	1473036
1473036	1493161
1493161	1508702
1508702	1528808
1528808	1549201
1549201	1568880
1568880	1588708
1588708	1608423
1608423	1628463
1628463	1648928
1648928	1668224
1668224	1684930
1684930	1705396
1705396	1726065
1726065	1744568
1744568	1764941
1764941	1785214
1785214	1799346
1799346	1819649
1819649	1837438
1837438	1856634
1856634	1876662
1876662	1896489
1896489	1917141
