0	19309
19309	38897
38897	59610
59610	78069
78069	97185
97185	117382
117382	136713
136713	157034
157034	175208
175208	193026
193026	213108
213108	233144
233144	253017
253017	273174
273174	292723
292723	312821
312821	332991
332991	352787
352787	373013
373013	392949
392949	412296
412296	429287
429287	449251
449251	469627
469627	489588
489588	510685
510685	526010
526010	545832
545832	565035
565035	583115
583115	600840
600840	614925
614925	634923
634923	652756
652756	672460
672460	692182
692182	712613
712613	730892
730892	750565
750565	769709
769709	790141
790141	808985
808985	828423
828423	847125
847125	866794
866794	886847
886847	902244
902244	922309
922309	942226
942226	962612
962612	980692
980692	1001401
1001401	1020630
1020630	1040850
1040850	1061038
1061038	1081508
1081508	1099614
1099614	1119619
1119619	1139865
1139865	1155786
1155786	1175622
1175622	1195427
1195427	1214867
1214867	1232947
1232947	1252955
1252955	1272148
1272148	1290587
1290587	1311375
1311375	1329396
1329396	1346907
1346907	1367145
1367145	1386355
1386355	1406638
1406638	1426340
1426340	1445024
1445024	1462249
1462249	1482628
1482628	1502562
1502562	1522337
1522337	1540583
1540583	1555738
1555738	1575672
1575672	1596098
1596098	1614290
1614290	1633501
1633501	1652753
1652753	1672792
1672792	1692662
1692662	1713172
1713172	1733102
1733102	1751329
1751329	1769115
1769115	1788458
1788458	1805067
1805067	1822654
1822654	1842629
1842629	1862465
1862465	1880543
1880543	1900437
1900437	1918739
