0	18915
18915	38930
38930	57633
57633	77288
77288	96782
96782	116769
116769	135842
135842	151833
151833	171590
171590	190485
190485	208440
208440	227954
227954	246765
246765	266653
266653	286769
286769	306523
306523	326936
326936	347145
347145	367141
367141	386908
386908	406694
406694	426257
426257	444956
444956	464891
464891	483972
483972	501667
501667	521264
521264	540709
540709	559796
559796	580669
580669	599657
599657	617618
617618	637883
637883	655988
655988	673415
673415	693362
693362	711456
711456	731421
731421	749644
749644	769333
769333	787715
787715	807483
807483	826919
826919	847696
847696	863487
863487	879206
879206	898521
898521	917530
917530	937905
937905	953121
953121	972647
972647	992294
992294	1012273
1012273	1032676
1032676	1050922
1050922	1071301
1071301	1088013
1088013	1108171
1108171	1124178
1124178	1144754
1144754	1165062
1165062	1182299
1182299	1201911
1201911	1219090
1219090	1238460
1238460	1256831
1256831	1272523
1272523	1287930
1287930	1308111
1308111	1327344
1327344	1338864
1338864	1357329
1357329	1377560
1377560	1396878
1396878	1416731
1416731	1436648
1436648	1457015
1457015	1468397
1468397	1488759
1488759	1508706
1508706	1528952
1528952	1544492
1544492	1562737
1562737	1581727
1581727	1600616
1600616	1613774
1613774	1633590
1633590	1653463
1653463	1671964
1671964	1691779
1691779	1711281
1711281	1726549
1726549	1744332
1744332	1762460
1762460	1779155
1779155	1799353
1799353	1813468
1813468	1831619
1831619	1851515
1851515	1870486
