0	2316
2316	11805
11805	19436
19436	34841
34841	42297
42297	44202
44202	64560
64560	84306
84306	91361
91361	106735
106735	115757
115757	135763
135763	156018
156018	171993
171993	185510
185510	189951
189951	198444
198444	210807
210807	225715
225715	243596
243596	254326
254326	267171
267171	281815
281815	301806
301806	302619
302619	322449
322449	339067
339067	359076
359076	363379
363379	374516
374516	394824
394824	413008
413008	433349
433349	447922
447922	467182
467182	474533
474533	479010
479010	481357
481357	499846
499846	511763
511763	520512
520512	536361
536361	556511
556511	564175
564175	583946
583946	595954
595954	597616
597616	615949
615949	619347
619347	627712
627712	645904
645904	663533
663533	683441
683441	691574
691574	695584
695584	715489
715489	715546
715546	717745
717745	728212
728212	732229
732229	752098
752098	771081
771081	790621
790621	801859
801859	805259
805259	818175
818175	837967
837967	842386
842386	856783
856783	869632
869632	887596
887596	899977
899977	914589
914589	932685
932685	952086
952086	972106
972106	990949
990949	999306
999306	1000800
1000800	1006082
1006082	1010246
1010246	1027813
1027813	1035545
1035545	1052853
1052853	1055521
1055521	1059472
1059472	1062261
1062261	1066096
1066096	1070311
1070311	1080692
1080692	1083708
1083708	1087509
1087509	1092674
1092674	1111982
1111982	1130670
1130670	1141519
1141519	1147482
1147482	1158810
1158810	1158939
1158939	1163735
