0	16024
16024	33179
33179	53533
53533	73636
73636	93710
93710	113203
113203	133104
133104	153398
153398	173272
173272	192052
192052	211909
211909	229078
229078	248924
248924	265990
265990	286418
286418	304378
304378	319288
319288	339149
339149	358899
358899	374443
374443	394500
394500	413311
413311	432215
432215	452046
452046	469857
469857	490044
490044	510088
510088	529191
529191	548491
548491	568915
568915	586225
586225	604832
604832	625715
625715	645947
645947	665984
665984	681737
681737	702162
702162	722731
722731	742884
742884	763013
763013	778923
778923	797520
797520	817926
817926	835903
835903	856335
856335	876558
876558	896968
896968	917357
917357	937418
937418	955824
955824	974274
974274	993673
993673	1013411
1013411	1033906
1033906	1054570
1054570	1074308
1074308	1095028
1095028	1113189
1113189	1131237
1131237	1149739
1149739	1169111
1169111	1187516
1187516	1206936
1206936	1224771
1224771	1244744
1244744	1263023
1263023	1278791
1278791	1294171
1294171	1314556
1314556	1334297
1334297	1354155
1354155	1370417
1370417	1389901
1389901	1408537
1408537	1428616
1428616	1446956
1446956	1465463
1465463	1484247
1484247	1504474
1504474	1524135
1524135	1542776
1542776	1562466
1562466	1582697
1582697	1602753
1602753	1622314
1622314	1642309
1642309	1661954
1661954	1682689
1682689	1702685
1702685	1722016
1722016	1741866
1741866	1759752
1759752	1779609
1779609	1794852
1794852	1814505
1814505	1832397
1832397	1851822
1851822	1871251
1871251	1886369
1886369	1903582
