0	20340
20340	40195
40195	51625
51625	71200
71200	91735
91735	111587
111587	129850
129850	145655
145655	163553
163553	182858
182858	199012
199012	219122
219122	235231
235231	252981
252981	272564
272564	292563
292563	312954
312954	332611
332611	352257
352257	370459
370459	388457
388457	404110
404110	422638
422638	442421
442421	459519
459519	479093
479093	499587
499587	519036
519036	537196
537196	556607
556607	575205
575205	594850
594850	615234
615234	634806
634806	654524
654524	674362
674362	694411
694411	713561
713561	731630
731630	751020
751020	771505
771505	787605
787605	807480
807480	827880
827880	842119
842119	862829
862829	882470
882470	900846
900846	920564
920564	939567
939567	958990
958990	979084
979084	998906
998906	1018601
1018601	1037059
1037059	1054316
1054316	1069649
1069649	1085494
1085494	1101490
1101490	1118932
1118932	1137786
1137786	1157485
1157485	1177981
1177981	1196863
1196863	1216805
1216805	1234619
1234619	1255427
1255427	1275805
1275805	1295495
1295495	1314783
1314783	1334340
1334340	1353144
1353144	1372208
1372208	1391842
1391842	1411753
1411753	1429667
1429667	1447553
1447553	1467785
1467785	1487088
1487088	1507352
1507352	1525987
1525987	1546126
1546126	1562063
1562063	1578162
1578162	1598311
1598311	1618268
1618268	1638513
1638513	1658231
1658231	1678453
1678453	1697647
1697647	1717366
1717366	1737254
1737254	1757386
1757386	1777386
1777386	1796361
1796361	1816094
1816094	1836568
1836568	1856214
1856214	1874327
1874327	1892979
