0	20150
20150	38649
38649	55632
55632	75858
75858	95567
95567	113880
113880	133996
133996	154510
154510	174297
174297	194965
194965	212824
212824	231846
231846	251904
251904	272522
272522	290368
290368	310387
310387	329129
329129	347497
347497	366110
366110	382625
382625	401793
401793	421091
421091	439927
439927	458903
458903	477427
477427	497021
497021	516720
516720	534424
534424	554237
554237	574597
574597	594350
594350	614644
614644	633063
633063	653424
653424	671156
671156	690188
690188	705555
705555	725089
725089	744644
744644	763891
763891	784433
784433	805357
805357	824817
824817	842700
842700	862806
862806	879644
879644	900061
900061	919657
919657	940283
940283	958389
958389	978361
978361	995813
995813	1015724
1015724	1034742
1034742	1054589
1054589	1074631
1074631	1093770
1093770	1114066
1114066	1134715
1134715	1154309
1154309	1174379
1174379	1193292
1193292	1213484
1213484	1233904
1233904	1253231
1253231	1272934
1272934	1292028
1292028	1310493
1310493	1328700
1328700	1347260
1347260	1367363
1367363	1382775
1382775	1402762
1402762	1423020
1423020	1443844
1443844	1460710
1460710	1477771
1477771	1496146
1496146	1516330
1516330	1535981
1535981	1554400
1554400	1573099
1573099	1590259
1590259	1609716
1609716	1628591
1628591	1645149
1645149	1663540
1663540	1684039
1684039	1703972
1703972	1718626
1718626	1735850
1735850	1755127
1755127	1775039
1775039	1795423
1795423	1814617
1814617	1833233
1833233	1853661
1853661	1874164
1874164	1894537
1894537	1914849
