0	20121
20121	38219
38219	51362
51362	71808
71808	91355
91355	111879
111879	129537
129537	145046
145046	146627
146627	153919
153919	171838
171838	174339
174339	179613
179613	196362
196362	200842
200842	214565
214565	221641
221641	241530
241530	257953
257953	273306
273306	292220
292220	312587
312587	332144
332144	351696
351696	365304
365304	385413
385413	406366
406366	426837
426837	438809
438809	457906
457906	473929
473929	494720
494720	511747
511747	530523
530523	535199
535199	553764
553764	573057
573057	592821
592821	604879
604879	623781
623781	635391
635391	656028
656028	667979
667979	686234
686234	702155
702155	721725
721725	725274
725274	740124
740124	755465
755465	773459
773459	785754
785754	803911
803911	821664
821664	836486
836486	856412
856412	874462
874462	894955
894955	913359
913359	919959
919959	940826
940826	958400
958400	978941
978941	996891
996891	1017601
1017601	1037785
1037785	1046298
1046298	1056425
1056425	1076577
1076577	1085948
1085948	1104027
1104027	1106848
1106848	1126939
1126939	1140746
1140746	1159845
1159845	1169980
1169980	1189684
1189684	1192533
1192533	1211664
1211664	1221938
1221938	1238341
1238341	1258067
1258067	1269292
1269292	1270465
1270465	1279478
1279478	1297423
1297423	1312045
1312045	1331980
1331980	1352114
1352114	1353221
1353221	1372730
1372730	1392827
1392827	1412674
1412674	1417836
1417836	1429528
1429528	1438221
1438221	1450066
1450066	1468703
1468703	1479768
1479768	1499536
1499536	1516848
