0	19609
19609	35238
35238	54720
54720	71094
71094	90601
90601	109072
109072	127287
127287	146784
146784	166725
166725	185195
185195	204336
204336	222097
222097	241734
241734	257191
257191	275220
275220	295848
295848	316499
316499	336713
336713	357164
357164	372979
372979	392967
392967	413157
413157	430343
430343	448624
448624	468500
468500	488897
488897	509091
509091	525846
525846	545656
545656	565074
565074	585093
585093	604786
604786	624005
624005	644258
644258	664630
664630	685297
685297	705694
705694	724855
724855	737192
737192	757673
757673	775742
775742	795511
795511	815454
815454	830066
830066	847840
847840	867883
867883	888155
888155	908036
908036	924849
924849	943777
943777	963648
963648	983937
983937	1003198
1003198	1022414
1022414	1042131
1042131	1061424
1061424	1082190
1082190	1102403
1102403	1122474
1122474	1141684
1141684	1161342
1161342	1181110
1181110	1196130
1196130	1216056
1216056	1236226
1236226	1255870
1255870	1271523
1271523	1291356
1291356	1311029
1311029	1331337
1331337	1350992
1350992	1370835
1370835	1391487
1391487	1411861
1411861	1431051
1431051	1451043
1451043	1471802
1471802	1489979
1489979	1509546
1509546	1529930
1529930	1549716
1549716	1570099
1570099	1588095
1588095	1608042
1608042	1628440
1628440	1648599
1648599	1664020
1664020	1684268
1684268	1703685
1703685	1724174
1724174	1743652
1743652	1761341
1761341	1780758
1780758	1800864
1800864	1821112
1821112	1839567
1839567	1859413
1859413	1879182
1879182	1899541
1899541	1919497
