0	17997
17997	37845
37845	57542
57542	77162
77162	97690
97690	116462
116462	134511
134511	153291
153291	173414
173414	190619
190619	211079
211079	231638
231638	251187
251187	269127
269127	287852
287852	308003
308003	324881
324881	340460
340460	360292
360292	378234
378234	396614
396614	414249
414249	432245
432245	451549
451549	471698
471698	491353
491353	511376
511376	530722
530722	550536
550536	569391
569391	588959
588959	609221
609221	629748
629748	650019
650019	669309
669309	689269
689269	708874
708874	727336
727336	747434
747434	767467
767467	787281
787281	802657
802657	821567
821567	839624
839624	859400
859400	878778
878778	898129
898129	917219
917219	936028
936028	954700
954700	973641
973641	993022
993022	1013479
1013479	1033407
1033407	1053568
1053568	1071933
1071933	1090756
1090756	1109872
1109872	1129396
1129396	1144080
1144080	1164102
1164102	1184086
1184086	1204810
1204810	1223919
1223919	1244197
1244197	1263955
1263955	1269054
1269054	1287173
1287173	1307475
1307475	1327554
1327554	1345759
1345759	1363975
1363975	1384085
1384085	1404150
1404150	1423112
1423112	1441143
1441143	1458377
1458377	1472958
1472958	1492159
1492159	1511530
1511530	1531244
1531244	1551468
1551468	1569947
1569947	1588829
1588829	1608519
1608519	1628253
1628253	1648019
1648019	1665717
1665717	1684767
1684767	1704474
1704474	1725114
1725114	1745259
1745259	1760773
1760773	1777819
1777819	1798790
1798790	1818892
1818892	1836854
1836854	1857179
1857179	1877159
1877159	1897566
