0	15884
15884	29930
29930	48496
48496	63924
63924	82097
82097	101589
101589	121616
121616	137482
137482	157549
157549	177513
177513	197710
197710	217275
217275	237129
237129	256199
256199	275925
275925	295178
295178	314693
314693	334551
334551	354215
354215	374195
374195	392540
392540	410670
410670	430028
430028	448372
448372	467971
467971	486076
486076	506249
506249	526092
526092	542165
542165	561709
561709	580931
580931	601994
601994	621685
621685	640637
640637	659536
659536	676171
676171	696013
696013	713052
713052	733014
733014	752645
752645	771037
771037	786419
786419	804294
804294	824170
824170	842548
842548	862808
862808	878441
878441	898463
898463	917211
917211	936942
936942	956330
956330	976896
976896	996998
996998	1016920
1016920	1030741
1030741	1049672
1049672	1068940
1068940	1086035
1086035	1105694
1105694	1122839
1122839	1138370
1138370	1158438
1158438	1178333
1178333	1197349
1197349	1216013
1216013	1236109
1236109	1254439
1254439	1274261
1274261	1293097
1293097	1313010
1313010	1332568
1332568	1352994
1352994	1373570
1373570	1391020
1391020	1410939
1410939	1431171
1431171	1450423
1450423	1469881
1469881	1488738
1488738	1509215
1509215	1528654
1528654	1548167
1548167	1563984
1563984	1583363
1583363	1602901
1602901	1622410
1622410	1641426
1641426	1659511
1659511	1678358
1678358	1696851
1696851	1716652
1716652	1737010
1737010	1756791
1756791	1775101
1775101	1794956
1794956	1813793
1813793	1834479
1834479	1852401
1852401	1872489
1872489	1892082
