0	19515
19515	39636
39636	59952
59952	78929
78929	98810
98810	119401
119401	139579
139579	159317
159317	174559
174559	189931
189931	209582
209582	227708
227708	248356
248356	268079
268079	288453
288453	309039
309039	328348
328348	346475
346475	366281
366281	386234
386234	405862
405862	425587
425587	444206
444206	459393
459393	479723
479723	498576
498576	519227
519227	536787
536787	556976
556976	576160
576160	595949
595949	616045
616045	636074
636074	653374
653374	673015
673015	692089
692089	712757
712757	733004
733004	753564
753564	773276
773276	793419
793419	808322
808322	828321
828321	847496
847496	866225
866225	885954
885954	905038
905038	925256
925256	945162
945162	965289
965289	984596
984596	1005277
1005277	1020742
1020742	1041164
1041164	1061002
1061002	1080665
1080665	1100747
1100747	1120953
1120953	1139235
1139235	1159259
1159259	1179630
1179630	1200460
1200460	1220021
1220021	1238926
1238926	1258115
1258115	1277783
1277783	1297910
1297910	1318308
1318308	1337086
1337086	1356369
1356369	1375749
1375749	1391027
1391027	1410773
1410773	1430105
1430105	1450314
1450314	1470144
1470144	1489790
1489790	1507925
1507925	1523395
1523395	1544376
1544376	1564402
1564402	1583093
1583093	1603902
1603902	1623459
1623459	1642841
1642841	1662617
1662617	1678613
1678613	1698480
1698480	1719061
1719061	1737177
1737177	1756668
1756668	1776979
1776979	1794661
1794661	1814017
1814017	1833085
1833085	1849171
1849171	1869854
1869854	1887854
1887854	1908131
1908131	1927822
