0	17409
17409	33431
33431	53139
53139	73853
73853	88386
88386	101754
101754	121807
121807	137366
137366	157532
157532	176827
176827	192972
192972	213310
213310	233324
233324	249099
249099	267398
267398	287218
287218	307186
307186	327608
327608	348212
348212	367666
367666	383822
383822	401737
401737	417257
417257	434570
434570	449994
449994	466056
466056	486185
486185	505729
505729	526173
526173	541701
541701	561289
561289	581186
581186	602065
602065	620402
620402	640150
640150	660182
660182	680058
680058	700624
700624	719046
719046	739252
739252	758667
758667	778310
778310	797773
797773	815638
815638	832564
832564	850646
850646	868178
868178	885575
885575	905656
905656	925470
925470	944713
944713	964765
964765	983787
983787	1003301
1003301	1021319
1021319	1040353
1040353	1060271
1060271	1078603
1078603	1098622
1098622	1117371
1117371	1135729
1135729	1154935
1154935	1170574
1170574	1189030
1189030	1209345
1209345	1229509
1229509	1244380
1244380	1260662
1260662	1279025
1279025	1298944
1298944	1318705
1318705	1339217
1339217	1359520
1359520	1379325
1379325	1399608
1399608	1420199
1420199	1438991
1438991	1456979
1456979	1475046
1475046	1495148
1495148	1515323
1515323	1536245
1536245	1550643
1550643	1571295
1571295	1590479
1590479	1608176
1608176	1629025
1629025	1648834
1648834	1669111
1669111	1688921
1688921	1709055
1709055	1727225
1727225	1746817
1746817	1765713
1765713	1783207
1783207	1802269
1802269	1822069
1822069	1842268
1842268	1863341
1863341	1878568
